Plot_ID,Owner_Name,Father_Name,Survey_No,Gat_No,Area,Land_Type,Village,Taluka,District,State,Ownership_Type,No_of_Owners,Crop_Type,Irrigation_Source,Encumbrances,Mutation_Entry_No,Date_of_Mutation,Purchase_Value,Market_Value,Transaction_Type,Registration_No,Aadhaar_No,PAN_No,Contact_No,Address,Latitude,Longitude,Soil_Type,Fertility_Status,Ownership_Status,Land_Use,Tax_Status,Remarks,Last_Updated
PLOT448,Renee Chand,Armaan More,325/C,258,8.94,Agricultural,Mango,Karmala,Kolhapur,Maharashtra,Joint,3,Wheat,Well,Mortgage,M5549,2022-05-18,₹255207,₹1241228,Sale,R9836,XXXX-XXXX-4493,NZQPH4792E,+911081035796,"71/542, Sehgal Marg, Saharanpur-764255",18.5465,74.3931,Laterite,Fertile,Active,Crop,Paid,Dryland,2024-12-05
PLOT449,Armaan Kale,Aarush Deshmukh,308/C,548,8.18,Non-Agricultural,Ongole,Mohol,Ahmednagar,Maharashtra,Joint,3,Sugarcane,Canal,Legal Dispute,M1791,2024-03-16,₹727528,₹1160846,Sale,R4703,XXXX-XXXX-9906,VHNPX0649M,8597855066,"23/831, Konda Ganj, Junagadh 190713",18.4453,74.6494,Laterite,Fertile,Active,Residential,Paid,Irrigated area,2024-12-03
PLOT450,Vihaan Bali,Jayant Pawar,692/A,489,3.41,Agricultural,Tirunelveli,Pandharpur,Kolhapur,Maharashtra,Single,1,Wheat,Borewell,Legal Dispute,M3888,2021-12-12,₹498563,₹1628017,Sale,R3475,XXXX-XXXX-3824,WMJPF9714Q,05576755280,"H.No. 548, Varughese, Faridabad 828209",17.6147,75.8381,Black Cotton,Medium,Active,Fallow,Unpaid,Irrigated area,2025-03-03
PLOT451,Suhana Gade,Mahika Shinde,435/A,150,8.66,Non-Agricultural,Munger,Karjat,Latur,Maharashtra,Single,1,Fallow,Well,Bank Loan,M2710,2023-04-21,₹612726,₹1259151,Gift,R5558,XXXX-XXXX-1936,AAAPY3875Y,+913398965912,"65, Toor Nagar, Bhatpara-050221",19.9755,74.4113,Sandy,Medium,Disputed,Residential,Paid,Partially cultivated,2025-01-07
PLOT452,Eshani Tak,Vedika More,852/A,551,7.95,Agricultural,Sri Ganganagar,Sangola,Nashik,Maharashtra,Single,1,Fallow,Well,Mortgage,M9368,2022-03-24,₹317987,₹1798109,Inheritance,R4951,XXXX-XXXX-4238,WVGPI0301P,02548136340,"388, Dhingra Street, Madhyamgram 311293",18.8553,75.7933,Black Cotton,Medium,Active,Residential,Unpaid,Requires leveling,2025-07-26
PLOT453,Samaira Subramanian,Tara More,331/A,239,3.66,Agricultural,Dewas,Beed,Satara,Maharashtra,Joint,4,Soybean,Well,Legal Dispute,M3701,2021-06-30,₹888840,₹2007981,Sale,R2473,XXXX-XXXX-7649,GQZPP1381K,+914298461692,"952, Mangal Path, Raebareli-726804",19.3,75.6611,Alluvial,Low,Disputed,Fallow,Paid,Under observation,2024-12-12
PLOT454,Kabir Vig,Aarush Kadam,840/B,731,2.39,Agricultural,Gaya,Pandharpur,Solapur,Maharashtra,Joint,2,Fallow,Well,Legal Dispute,M2717,2022-07-02,₹730186,₹1112903,Sale,R7308,XXXX-XXXX-1547,PZGPQ8212G,01122371583,"349, Sant Road, Bihar Sharif-048286",17.0306,73.7725,Sandy,Medium,Disputed,Crop,Unpaid,Irrigated area,2025-07-30
PLOT455,Tejas Bhalla,Nirvaan More,861/C,759,10.1,Agricultural,Chennai,Beed,Pune,Maharashtra,Single,1,Cotton,Canal,Legal Dispute,M4381,2022-03-13,₹462109,₹2123409,Inheritance,R5532,XXXX-XXXX-2603,GJCPL6986R,03318064586,"H.No. 72, Chad Nagar, South Dumdum-285740",19.4632,75.4168,Laterite,Low,Disputed,Residential,Paid,Irrigated area,2025-10-02
PLOT456,Adira Sandal,Aniruddh Pawar,530/C,833,7.87,Agricultural,Singrauli,Sangola,Nashik,Maharashtra,Joint,2,Maize,Rainfed,Legal Dispute,M7986,2023-11-13,₹558657,₹2485843,Inheritance,R3610,XXXX-XXXX-3598,UEVPQ7898C,+915723162699,"H.No. 66, Chaudry Chowk, Bellary-175468",19.0012,75.8553,Black Cotton,Fertile,Active,Fallow,Unpaid,Partially cultivated,2025-09-24
PLOT457,Kiaan Keer,Indrans Patil,666/C,273,3.83,Non-Agricultural,Phagwara,Sangola,Nashik,Maharashtra,Joint,5,Cotton,Borewell,Mortgage,M7978,2023-03-28,₹319861,₹1923169,Gift,R3161,XXXX-XXXX-8647,ADYPK2237G,8144658406,"H.No. 33, Mallick Zila, Rohtak-707160",19.8718,75.1091,Alluvial,Fertile,Active,Fallow,Unpaid,Requires leveling,2024-12-18
PLOT458,Nishith Gopal,Neelofar Jadhav,999/C,927,3.24,Agricultural,Shahjahanpur,Mohol,Latur,Maharashtra,Joint,2,Wheat,Canal,Mortgage,M1808,2023-01-05,₹415700,₹1068223,Inheritance,R3218,XXXX-XXXX-5796,NDHPN1573E,6518460275,"68/06, Srivastava Nagar, Rourkela-949838",18.3717,74.0527,Sandy,Low,Active,Fallow,Paid,Under observation,2025-06-03
PLOT459,Ryan Kohli,Nitya Jadhav,888/A,974,4.24,Agricultural,Kharagpur,Beed,Satara,Maharashtra,Single,1,Paddy,Borewell,Legal Dispute,M2346,2025-06-28,₹472050,₹1360726,Inheritance,R9639,XXXX-XXXX-7009,YQLPI0421N,08263834854,"H.No. 789, Ganguly Marg, Bulandshahr-389314",18.711,75.997,Red,Low,Disputed,Residential,Paid,Boundary not verified,2025-08-09
PLOT460,Tanya Ranganathan,Indranil Shinde,766/B,696,4.15,Non-Agricultural,Coimbatore,Mohol,Solapur,Maharashtra,Joint,4,Cotton,Rainfed,Legal Dispute,M1594,2021-01-29,₹896259,₹955605,Sale,R7777,XXXX-XXXX-2004,LVRPD0842N,2617555115,"05, Jaggi Street, Bihar Sharif-163989",19.7377,74.4141,Alluvial,Low,Active,Fallow,Unpaid,Boundary not verified,2025-03-01
PLOT461,Keya Dua,Anahi Deshmukh,888/B,675,9.27,Non-Agricultural,Madanapalle,Shrigonda,Pune,Maharashtra,Single,1,Wheat,Well,Bank Loan,M9454,2022-09-22,₹751130,₹2158427,Sale,R7738,XXXX-XXXX-5418,JMNPQ5434N,+911247939113,"H.No. 87, Varkey Nagar, Bhind-642721",17.5004,73.5815,Red,Medium,Active,Fallow,Unpaid,Irrigated area,2025-08-05
PLOT462,Yashvi Hayre,Tiya Kadam,758/B,772,5.79,Non-Agricultural,Eluru,Karmala,Kolhapur,Maharashtra,Single,1,Paddy,Borewell,Legal Dispute,M4542,2024-08-03,₹506284,₹1893898,Sale,R4293,XXXX-XXXX-9899,TGYPG6409P,4313043017,"049, Sant Circle, Gulbarga-368551",17.1993,73.802,Black Cotton,Medium,Active,Fallow,Paid,Under observation,2025-04-01
PLOT463,Gokul Shenoy,Yakshit Pawar,440/B,758,9.71,Non-Agricultural,Ramagundam,Karjat,Beed,Maharashtra,Joint,4,Maize,Well,Mortgage,M3693,2025-08-16,₹824396,₹1785015,Sale,R3230,XXXX-XXXX-4137,WNZPV2746H,9108108826,"07/811, Barad Street, Barasat 339358",19.3969,73.5611,Black Cotton,Medium,Disputed,Residential,Paid,Partially cultivated,2025-06-21
PLOT464,Divij Hayre,Ishaan Shinde,277/B,262,6.73,Non-Agricultural,Nagaon,Beed,Solapur,Maharashtra,Joint,5,Sugarcane,Canal,Bank Loan,M6465,2022-04-04,₹316354,₹1665502,Sale,R8204,XXXX-XXXX-1122,UCFPI1459N,9493324697,"42/93, Mahal Ganj, Belgaum 160673",17.2079,73.9804,Laterite,Fertile,Disputed,Crop,Unpaid,Under observation,2025-02-22
PLOT465,Ehsaan Goyal,Riaan Kadam,484/C,812,1.8,Agricultural,Mau,Shrigonda,Satara,Maharashtra,Joint,3,Fallow,Canal,Mortgage,M2965,2024-10-08,₹885039,₹1170043,Gift,R3210,XXXX-XXXX-5451,TUZPD5328D,07783645063,"88, Gokhale, Avadi-547860",19.4804,75.6721,Laterite,Medium,Active,Fallow,Paid,Partially cultivated,2025-01-20
PLOT466,Abram Gara,Manjari Pawar,216/B,559,9.31,Agricultural,Mysore,Beed,Pune,Maharashtra,Joint,5,Maize,Borewell,Bank Loan,M9013,2020-12-06,₹297070,₹1127793,Gift,R7482,XXXX-XXXX-4074,VGZPX7320E,+917136679310,"12, Goyal Nagar, Raebareli 186617",19.0585,75.8453,Alluvial,Low,Disputed,Residential,Paid,Under observation,2025-08-25
PLOT467,Hridaan Sarraf,Kavya Kadam,113/B,494,5.7,Non-Agricultural,Hyderabad,Karmala,Solapur,Maharashtra,Joint,5,Soybean,Rainfed,Mortgage,M6298,2024-07-18,₹757312,₹2213807,Inheritance,R4271,XXXX-XXXX-6957,ZMSPO6612Q,0639958785,"26/452, Chowdhury Ganj, Khora -894425",17.5047,73.0572,Laterite,Medium,Disputed,Crop,Paid,Boundary not verified,2025-04-19
PLOT468,Sumer Wason,Abram Pawar,189/C,444,8.28,Non-Agricultural,Jabalpur,Mohol,Satara,Maharashtra,Single,1,Maize,Canal,Mortgage,M5072,2025-06-08,₹769782,₹1239792,Inheritance,R3576,XXXX-XXXX-2034,KGVPC1800A,2970723365,"099, Bail Circle, Jamshedpur 177981",17.7615,73.5076,Sandy,Low,Active,Residential,Unpaid,Requires leveling,2024-12-31
PLOT469,Madhup Choudhury,Anvi Patil,115/C,867,5.04,Non-Agricultural,Guntur,Shrigonda,Solapur,Maharashtra,Single,1,Maize,Canal,None,M5374,2021-12-26,₹413735,₹1050977,Sale,R6630,XXXX-XXXX-9173,BKNPV9548H,04041266401,"55, Krishnamurthy Road, Rampur-484666",18.6063,75.2531,Black Cotton,Medium,Disputed,Crop,Unpaid,Under observation,2025-09-09
PLOT470,Alia Kumar,Shaan Shinde,800/C,708,8.35,Agricultural,Amritsar,Shrigonda,Solapur,Maharashtra,Joint,3,Paddy,Rainfed,Mortgage,M2871,2025-07-22,₹812585,₹2285146,Gift,R8458,XXXX-XXXX-1132,VYWPY7747N,+915051304961,"78/199, Mangat, Hazaribagh 270091",19.7607,74.7384,Black Cotton,Fertile,Disputed,Crop,Paid,Dryland,2024-12-10
PLOT471,Saira Dyal,Himmat Patil,943/C,423,7.76,Agricultural,Jamalpur,Pandharpur,Satara,Maharashtra,Single,1,Wheat,Canal,None,M7190,2021-05-27,₹853372,₹1580239,Gift,R2548,XXXX-XXXX-5895,VEFPX9002I,4887461991,"H.No. 75, Ravi Path, Pudukkottai 181213",18.5002,75.6288,Alluvial,Low,Active,Residential,Unpaid,Boundary not verified,2024-11-26
PLOT472,Sana Rao,Gokul Pawar,811/A,613,2.55,Agricultural,Nangloi Jat,Mohol,Satara,Maharashtra,Single,1,Soybean,Borewell,Legal Dispute,M2365,2022-07-21,₹895907,₹1333874,Inheritance,R9689,XXXX-XXXX-8109,TLZPP8064X,+911390440991,"50/51, Gade Chowk, Orai 776603",19.7605,73.4003,Black Cotton,Fertile,Disputed,Fallow,Unpaid,Under observation,2024-11-11
PLOT473,Badal Barad,Manikya Kadam,751/B,392,1.67,Non-Agricultural,Noida,Karjat,Latur,Maharashtra,Single,1,Soybean,Borewell,Mortgage,M1290,2025-06-13,₹894439,₹1284852,Sale,R8457,XXXX-XXXX-9766,RTSPQ5699A,5623994386,"66, Buch Street, Bareilly 584591",19.873,73.4911,Alluvial,Fertile,Active,Residential,Unpaid,Dryland,2025-02-15
PLOT474,Charvi Chopra,Jayant Deshmukh,257/A,835,1.94,Non-Agricultural,Ongole,Rahuri,Beed,Maharashtra,Single,1,Cotton,Borewell,Mortgage,M4824,2021-01-14,₹564552,₹2010422,Sale,R4313,XXXX-XXXX-8541,FKEPD0800A,1048335922,"474, Joshi Road, Muzaffarpur-112804",18.465,75.7825,Red,Medium,Disputed,Residential,Paid,Partially cultivated,2024-11-11
PLOT475,Inaaya  Choudhury,Chirag Pawar,236/A,267,5.53,Agricultural,Sirsa,Karmala,Pune,Maharashtra,Single,1,Sugarcane,Canal,Mortgage,M6521,2021-06-19,₹418886,₹2396451,Sale,R4052,XXXX-XXXX-5455,CJKPB9423C,8487183247,"H.No. 675, Jain Chowk, Ambala-035054",18.2379,73.3653,Laterite,Medium,Active,Crop,Paid,Dryland,2025-05-03
PLOT476,Navya Warrior,Seher More,892/A,845,7.78,Agricultural,Eluru,Karjat,Pune,Maharashtra,Joint,4,Fallow,Canal,Bank Loan,M1160,2020-12-06,₹833395,₹2236969,Gift,R1890,XXXX-XXXX-4998,ZLQPX8220G,8174711802,"82, Bhargava Road, Hosur 931610",18.7459,74.802,Sandy,Medium,Active,Residential,Unpaid,Dryland,2024-10-16
PLOT477,Veer Choudhary,Prisha Kadam,235/A,959,8.06,Non-Agricultural,Kota,Pandharpur,Pune,Maharashtra,Single,1,Maize,Borewell,Legal Dispute,M6464,2022-10-03,₹614592,₹1229463,Gift,R6611,XXXX-XXXX-7778,QOMPK2967P,+912258501050,"00/37, Borra Zila, Katni-962082",18.6326,75.0343,Sandy,Medium,Active,Residential,Unpaid,Irrigated area,2025-05-31
PLOT478,Samiha Kumer,Onkar Pawar,355/C,843,10.88,Non-Agricultural,Tirupati,Baramati,Ahmednagar,Maharashtra,Joint,4,Fallow,Borewell,Legal Dispute,M4440,2022-10-12,₹333772,₹1582614,Sale,R4062,XXXX-XXXX-4484,CXYPE6192W,7881020397,"20/890, Kala Zila, Rajpur Sonarpur 697897",18.9605,73.9507,Red,Low,Disputed,Crop,Paid,Boundary not verified,2025-05-24
PLOT479,Ranbir Sengupta,Parinaaz More,451/A,164,3.47,Agricultural,Eluru,Pandharpur,Satara,Maharashtra,Single,1,Cotton,Rainfed,Bank Loan,M3487,2025-06-24,₹280352,₹2354316,Inheritance,R2031,XXXX-XXXX-4958,TYKPW4660V,6882490625,"666, Varughese, Jehanabad-605528",17.5952,74.2732,Sandy,Medium,Active,Fallow,Unpaid,Under observation,2025-05-12
PLOT480,Kismat Kapoor,Sara Pawar,248/B,717,11.64,Non-Agricultural,Kumbakonam,Beed,Solapur,Maharashtra,Joint,2,Sugarcane,Well,Mortgage,M2717,2020-10-31,₹888594,₹2425392,Gift,R2797,XXXX-XXXX-9297,CUAPW7010U,+918651648884,"445, Behl Zila, Navi Mumbai 130671",18.0968,75.5855,Sandy,Low,Active,Fallow,Unpaid,Dryland,2025-03-22
PLOT481,Kiara Bahri,Jivika Deshmukh,204/C,670,7.97,Non-Agricultural,Jorhat,Karmala,Beed,Maharashtra,Joint,3,Fallow,Well,None,M8663,2024-05-29,₹364097,₹1610714,Sale,R2519,XXXX-XXXX-1418,AVRPQ0111B,+916982223359,"61/63, Sood Chowk, Bokaro-100491",17.9882,74.4581,Black Cotton,Fertile,Active,Crop,Unpaid,Partially cultivated,2024-11-05
PLOT482,Yuvraj  Tank,Shalv Shinde,200/A,908,1.04,Agricultural,Bokaro,Pandharpur,Beed,Maharashtra,Joint,3,Maize,Canal,Bank Loan,M1590,2022-03-26,₹253402,₹1622554,Gift,R1715,XXXX-XXXX-3708,HUFPQ1366O,9206989882,"H.No. 66, Chaudhary Ganj, Solapur 618353",19.8744,73.4628,Red,Fertile,Active,Crop,Unpaid,Irrigated area,2024-12-10
PLOT483,Purab Suresh,Samar Deshmukh,414/B,542,7.14,Non-Agricultural,Tiruppur,Karmala,Latur,Maharashtra,Single,1,Fallow,Borewell,Mortgage,M4215,2022-11-24,₹683809,₹1770452,Inheritance,R9896,XXXX-XXXX-3763,MRUPP7804J,+915906837645,"644, Sinha Chowk, Coimbatore 650794",17.2477,73.0471,Sandy,Medium,Disputed,Fallow,Paid,Requires leveling,2025-01-24
PLOT484,Shray Barad,Aaryahi Jadhav,495/B,841,6.92,Agricultural,Rampur,Sangola,Nashik,Maharashtra,Single,1,Fallow,Canal,Legal Dispute,M4463,2024-06-08,₹448224,₹1647237,Sale,R2643,XXXX-XXXX-9622,KFRPH6518O,0986232594,"93, Rama, Bettiah 052708",18.8419,74.3614,Sandy,Medium,Active,Fallow,Paid,Dryland,2025-08-26
PLOT485,Jivika Sandhu,Kartik Patil,454/B,690,1.45,Non-Agricultural,Bardhaman,Beed,Nashik,Maharashtra,Single,1,Sugarcane,Canal,None,M5802,2021-03-18,₹327122,₹2081215,Sale,R2973,XXXX-XXXX-5885,OBDPW5793C,00470018806,"25, Mander Circle, Katni 301152",18.8675,75.7571,Red,Fertile,Active,Crop,Unpaid,Irrigated area,2024-11-21
PLOT486,Raunak Thaker,Ira Pawar,343/B,633,7.19,Agricultural,Motihari,Karmala,Solapur,Maharashtra,Joint,2,Wheat,Borewell,None,M8227,2021-05-22,₹396357,₹1707079,Inheritance,R1523,XXXX-XXXX-7737,PLUPS9415A,+916846724496,"75, Mahal Chowk, Bathinda 342737",17.9175,74.8985,Black Cotton,Medium,Active,Residential,Unpaid,Irrigated area,2025-07-22
PLOT487,Aayush Raja,Anay Shinde,400/C,975,11.9,Non-Agricultural,Ghaziabad,Baramati,Pune,Maharashtra,Single,1,Cotton,Borewell,Legal Dispute,M9387,2024-06-21,₹588109,₹1881235,Inheritance,R1321,XXXX-XXXX-6289,EPNPA1525X,09168066638,"103, Johal Path, Shivpuri 640808",17.6449,74.4982,Laterite,Medium,Disputed,Crop,Unpaid,Requires leveling,2025-05-15
PLOT488,Misha Cheema,Aaina Shinde,641/C,285,4.14,Agricultural,Thane,Rahuri,Beed,Maharashtra,Joint,5,Wheat,Well,None,M6263,2022-06-24,₹842116,₹2388871,Gift,R5044,XXXX-XXXX-1601,XRCPV6844Q,+910991638692,"11/22, Koshy Path, Bhusawal-067162",18.0978,74.9074,Laterite,Medium,Disputed,Fallow,Unpaid,Partially cultivated,2024-10-31
PLOT489,Suhana Tailor,Ela Kadam,581/A,216,4.56,Non-Agricultural,Ichalkaranji,Mohol,Pune,Maharashtra,Joint,4,Fallow,Canal,Legal Dispute,M3147,2025-03-10,₹459973,₹1398161,Inheritance,R5923,XXXX-XXXX-7109,DTSPD9644E,7900813605,"80/80, Subramanian Zila, Malegaon-476201",19.0802,73.1859,Red,Fertile,Active,Crop,Paid,Irrigated area,2025-09-23
PLOT490,Drishya Kale,Nayantara More,908/B,212,7.18,Non-Agricultural,Sonipat,Beed,Latur,Maharashtra,Joint,2,Paddy,Well,None,M7608,2025-04-17,₹687156,₹2440777,Sale,R7068,XXXX-XXXX-9064,QVKPI6359H,+916074516244,"478, Bumb Nagar, Kochi-320125",17.0512,75.0981,Red,Low,Active,Residential,Unpaid,Boundary not verified,2025-07-10
PLOT491,Samar Talwar,Faiyaz Patil,771/B,174,7.47,Non-Agricultural,Madanapalle,Shrigonda,Kolhapur,Maharashtra,Single,1,Maize,Canal,Mortgage,M2661,2025-05-20,₹723131,₹2383276,Inheritance,R1218,XXXX-XXXX-6251,ZFPPG1767M,+918700418616,"133, Handa Marg, Sambalpur-232699",18.5236,75.6538,Alluvial,Medium,Active,Crop,Unpaid,Partially cultivated,2024-12-03
PLOT492,Chirag Sarin,Riaan Shinde,313/B,441,4.19,Agricultural,Nandyal,Beed,Kolhapur,Maharashtra,Single,1,Soybean,Canal,Bank Loan,M9230,2025-05-22,₹592370,₹1227261,Inheritance,R6249,XXXX-XXXX-5436,TKNPS9221V,8141220285,"H.No. 723, Anand Zila, Bhalswa Jahangir Pur 602103",18.4032,73.4324,Black Cotton,Fertile,Disputed,Crop,Paid,Boundary not verified,2025-01-06
PLOT493,Ishaan Hari,Manjari More,921/A,290,0.75,Agricultural,Kottayam,Beed,Nashik,Maharashtra,Single,1,Fallow,Rainfed,None,M5277,2025-01-16,₹413567,₹1929475,Inheritance,R4295,XXXX-XXXX-9848,WOOPH3068H,07921360125,"H.No. 054, Khanna Street, Etawah-411384",17.8141,74.2397,Alluvial,Low,Disputed,Fallow,Unpaid,Boundary not verified,2025-08-18
PLOT494,Ryan Dey,Jayan Pawar,420/C,589,5.8,Non-Agricultural,Meerut,Karmala,Satara,Maharashtra,Single,1,Cotton,Borewell,Bank Loan,M4100,2025-06-09,₹711326,₹1163944,Gift,R9303,XXXX-XXXX-7311,NSOPL9274L,3016822516,"722, Rastogi Nagar, Proddatur-801829",18.736,74.2077,Laterite,Low,Active,Fallow,Unpaid,Partially cultivated,2025-06-04
PLOT495,Purab Virk,Nishith Patil,498/C,213,4.66,Agricultural,Faridabad,Baramati,Pune,Maharashtra,Single,1,Wheat,Rainfed,None,M6183,2021-12-26,₹529791,₹1867703,Gift,R1105,XXXX-XXXX-3705,KQFPU6210K,01280016483,"H.No. 04, Rege Ganj, Satna-371319",18.6286,73.2277,Laterite,Medium,Active,Residential,Unpaid,Dryland,2025-03-14
PLOT496,Miraya Dutt,Arhaan More,477/A,395,9.27,Non-Agricultural,Anantapur,Mohol,Beed,Maharashtra,Single,1,Wheat,Borewell,Legal Dispute,M8375,2025-08-19,₹388478,₹1581008,Gift,R4593,XXXX-XXXX-2319,TQHPT4718M,08476802493,"81/135, Krish Road, Tadepalligudem 066934",17.8325,75.8885,Laterite,Medium,Active,Crop,Paid,Irrigated area,2025-06-12
PLOT497,Tushar Tripathi,Heer Pawar,272/B,436,8.74,Agricultural,Machilipatnam,Baramati,Satara,Maharashtra,Single,1,Soybean,Canal,None,M5519,2024-11-26,₹328916,₹1976224,Inheritance,R8213,XXXX-XXXX-9373,OQLPS4672Y,+910875153971,"H.No. 847, Kalla Path, Howrah 302518",19.4459,73.4576,Laterite,Medium,Disputed,Crop,Paid,Requires leveling,2025-05-23
PLOT498,Siya Bansal,Zain More,956/A,602,4.58,Non-Agricultural,Karawal Nagar,Karjat,Ahmednagar,Maharashtra,Joint,3,Sugarcane,Rainfed,None,M7153,2021-09-27,₹794741,₹1532964,Sale,R9196,XXXX-XXXX-4307,PGNPR1720P,08226488996,"69/85, Balan Street, Silchar-003208",18.709,75.7985,Black Cotton,Medium,Disputed,Residential,Paid,Under observation,2025-08-01
PLOT499,Ayesha Khare,Eshani Deshmukh,279/C,934,8.86,Non-Agricultural,Kishanganj,Sangola,Kolhapur,Maharashtra,Joint,5,Paddy,Well,Legal Dispute,M7548,2021-04-28,₹487052,₹1493764,Inheritance,R3454,XXXX-XXXX-2467,DVTPJ8492Q,8915857703,"H.No. 19, Soman Street, North Dumdum-907257",18.4405,73.6831,Black Cotton,Fertile,Disputed,Residential,Paid,Partially cultivated,2025-07-01
PLOT500,Krish Vala,Misha Jadhav,310/A,929,6.52,Agricultural,Pudukkottai,Baramati,Satara,Maharashtra,Joint,5,Wheat,Rainfed,Legal Dispute,M6739,2023-08-27,₹559661,₹1332451,Inheritance,R9393,XXXX-XXXX-3655,ZUTPW3516I,2685223122,"45/48, Kadakia Path, Moradabad-576575",19.6252,73.5452,Red,Medium,Disputed,Residential,Paid,Irrigated area,2025-01-21
